time,source,location,id,username,language,favorite_count,retweet_count,followers_count,statuses_count,friends_count,text,remove_user,cleaning,tokenisasi,stopword_removal
10/23/2022 9:55,Twitter for Android,,1.58412e+18,Scetzi,in,0,0,0,69,11,"b'@jokowi gmna mau maju pakde,wong utang mulu....harusnya pendidikan yg dibangun...ehh malah ifrakstuktur.....hmmm'","b' gmna mau maju pakde,wong utang mulu....harusnya pendidikan yg dibangun...ehh malah ifrakstuktur.....hmmm'", gmna mau maju pakde wong utang mulu harusnya pendidikan dibangun ehh malah ifrakstuktur hmm ,"['', 'gmna', 'mau', 'maju', 'pakde', 'wong', 'utang', 'mulu', 'harusnya', 'pendidikan', 'dibangun', 'ehh', 'malah', 'ifrakstuktur', 'hmm', '']", gmna maju pakde utang mulu pendidikan dibangun ehh ifrakstuktur hmm 
10/23/2022 9:55,Twitter for Android,Jakarta,1.58412e+18,Vine Wine,in,0,0,1128,12514,1218,b'@m45broo_ mirip jokowi yaa...\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d',b' mirip jokowi yaa...\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d', mirip jokowi yaa ,"['', 'mirip', 'jokowi', 'yaa', '']", jokowi yaa 
10/23/2022 9:55,Twitter for Android,Bebas kadrun,1.58412e+18,Bima Sakti,in,0,0,1236,28519,1050,"b'@cnnindonesia pak jokowi cuma bilang, jangan pilih capres/cawapres yg gabener.....tau kan siapa yg di maksud ??\n#bapakpolitikidentitas \n#bapakpolitikidentitas \n#bapakpolitikidentitas'","b' pak jokowi cuma bilang, jangan pilih capres/cawapres yg gabener.....tau kan siapa yg di maksud ??\n#bapakpolitikidentitas \n#bapakpolitikidentitas \n#bapakpolitikidentitas'", pak jokowi cuma bilang jangan pilih capres cawapres gabener tau kan siapa maksud bapakpolitikidentitas bapakpolitikidentitas bapakpolitikidentitas ,"['', 'pak', 'jokowi', 'cuma', 'bilang', 'jangan', 'pilih', 'capres', 'cawapres', 'gabener', 'tau', 'kan', 'siapa', 'maksud', 'bapakpolitikidentitas', 'bapakpolitikidentitas', 'bapakpolitikidentitas', '']", jokowi bilang pilih capres cawapres gabener tau maksud bapakpolitikidentitas bapakpolitikidentitas bapakpolitikidentitas 
10/23/2022 9:54,Twitter for Android,,1.58412e+18,ð™†ð™–ð™™ð™–ð™£ð™œ ð™‰ð™œð™–ð™£ð™©ð™ªð™ ,in,0,0,2419,16947,1388,"b'belajar dari brazil, indonesia kembangkan bahan bakar nabati.\n\njokowi gaspoll pertahnan energi https://t.co/eixsmshdhc'","b'belajar dari brazil, indonesia kembangkan bahan bakar nabati.\n\njokowi gaspoll pertahnan energi https://t.co/eixsmshdhc'", belajar dari brazil indonesia kembangkan bahan bakar nabati njokowi gaspoll pertahnan energi ,"['', 'belajar', 'dari', 'brazil', 'indonesia', 'kembangkan', 'bahan', 'bakar', 'nabati', 'njokowi', 'gaspoll', 'pertahnan', 'energi', '']", belajar brazil indonesia kembangkan bahan bakar nabati njokowi gaspoll pertahnan energi 
10/23/2022 9:54,Twitter for Android,,1.58412e+18,Arafah 5 PDIS ,in,0,0,5,215,6,"b'elite demokrat: jokowi hanya sekadar janji, anies sebaliknya #ahypemimpinperubahan  https://t.co/hzt4buojpj'","b'elite demokrat: jokowi hanya sekadar janji, anies sebaliknya #ahypemimpinperubahan  https://t.co/hzt4buojpj'", elite demokrat jokowi hanya sekadar janji anies sebaliknya ahypemimpinperubahan ,"['', 'elite', 'demokrat', 'jokowi', 'hanya', 'sekadar', 'janji', 'anies', 'sebaliknya', 'ahypemimpinperubahan', '']", elite demokrat jokowi janji anies ahypemimpinperubahan 
10/23/2022 9:54,Twitter for iPhone,"Menteng, Indonesia",1.58412e+18,Bayang Bayang Masa Lalu,in,0,0,2109,37062,1143,"b'@nasdem kelurlah dari koalisi, tahu malulah..jgn jadi beban presiden @jokowi'","b' kelurlah dari koalisi, tahu malulah..jgn jadi beban presiden '", kelurlah dari koalisi tahu malulah jgn jadi beban presiden ,"['', 'kelurlah', 'dari', 'koalisi', 'tahu', 'malulah', 'jgn', 'jadi', 'beban', 'presiden', '']", kelurlah koalisi malulah jgn beban presiden 
10/23/2022 9:54,Twitter for Android,,1.58412e+18,Arafah 5 PDIS ,in,0,0,5,215,6,"b'reshuffle kabinet, demokrat minta jokowi contohi sby di tahun terakhir jabatannya #ahypemimpinperubahan  https://t.co/2h7c9siwxn'","b'reshuffle kabinet, demokrat minta jokowi contohi sby di tahun terakhir jabatannya #ahypemimpinperubahan  https://t.co/2h7c9siwxn'", reshuffle kabinet demokrat minta jokowi contohi sby tahun terakhir jabatannya ahypemimpinperubahan ,"['', 'reshuffle', 'kabinet', 'demokrat', 'minta', 'jokowi', 'contohi', 'sby', 'tahun', 'terakhir', 'jabatannya', 'ahypemimpinperubahan', '']", reshuffle kabinet demokrat jokowi contohi sby jabatannya ahypemimpinperubahan 
10/23/2022 9:54,Twitter for Android,,1.58412e+18,andry ervi,in,0,0,0,21,42,b'@detikcom terus fungsi @bpom_ri apa ya... kok sampek kelolosan? \nharus ada yang tanggung jawab masalah ini... \xc2\xb1130 nyawa anak menghilang... @jokowi @mohmahfudmd @listyosigitp @divhumas_polri',b' terus fungsi  apa ya... kok sampek kelolosan? \nharus ada yang tanggung jawab masalah ini... \xc2\xb1130 nyawa anak menghilang...    ', terus fungsi apa kok sampek kelolosan nharus ada yang tanggung jawab masalah ini nyawa anak menghilang ,"['', 'terus', 'fungsi', 'apa', 'kok', 'sampek', 'kelolosan', 'nharus', 'ada', 'yang', 'tanggung', 'jawab', 'masalah', 'ini', 'nyawa', 'anak', 'menghilang', '']", fungsi sampek kelolosan nharus tanggung nyawa anak menghilang 
10/23/2022 9:54,Twitter for Android,,1.58412e+18,Maria Juita,in,0,0,0,1,6,b'semoga bapak jokowi melihat ini https://t.co/anvp2cltou',b'semoga bapak jokowi melihat ini https://t.co/anvp2cltou', semoga bapak jokowi melihat ini ,"['', 'semoga', 'bapak', 'jokowi', 'melihat', 'ini', '']", semoga jokowi 
10/23/2022 9:54,Twitter Web App,,1.58412e+18,Djie_GA,in,0,0,262,1495,627,b'@abdulazizlatte @jokowi sp itu cerdas mana mau denger orang yang selalu sembrono baik bicara maupun bersikap menasihati untuk tidak sembrono makanya ambil jalan sendiri \xf0\x9f\x98\x85',b'  sp itu cerdas mana mau denger orang yang selalu sembrono baik bicara maupun bersikap menasihati untuk tidak sembrono makanya ambil jalan sendiri \xf0\x9f\x98\x85', itu cerdas mana mau denger orang yang selalu sembrono baik bicara maupun bersikap menasihati untuk tidak sembrono makanya ambil jalan sendiri ,"['', 'itu', 'cerdas', 'mana', 'mau', 'denger', 'orang', 'yang', 'selalu', 'sembrono', 'baik', 'bicara', 'maupun', 'bersikap', 'menasihati', 'untuk', 'tidak', 'sembrono', 'makanya', 'ambil', 'jalan', 'sendiri', '']", cerdas denger orang sembrono bicara bersikap menasihati sembrono ambil jalan 
10/23/2022 9:54,Twitter for Android,,1.58412e+18,Arafah 5 PDIS ,in,0,0,5,215,6,b'demokrat desak jokowi tindaklanjuti rekomendasi tgipf kanjuruhan #ahypemimpinperubahan  https://t.co/gvzsikgb9r',b'demokrat desak jokowi tindaklanjuti rekomendasi tgipf kanjuruhan #ahypemimpinperubahan  https://t.co/gvzsikgb9r', demokrat desak jokowi tindaklanjuti rekomendasi tgipf kanjuruhan ahypemimpinperubahan ,"['', 'demokrat', 'desak', 'jokowi', 'tindaklanjuti', 'rekomendasi', 'tgipf', 'kanjuruhan', 'ahypemimpinperubahan', '']", demokrat desak jokowi tindaklanjuti rekomendasi tgipf kanjuruhan ahypemimpinperubahan 
10/23/2022 9:54,Twitter for Android,,1.58412e+18,Ardhanta,in,0,0,713,11413,1111,b'@lembayung071 @jokowi ok siap jika dibutuhkan',b'  ok siap jika dibutuhkan', siap jika dibutuhkan ,"['', 'siap', 'jika', 'dibutuhkan', '']", dibutuhkan 
10/23/2022 9:53,Twitter for Android,Jakarta,1.58412e+18,RILIS.ID,in,0,0,8236,47022,169,b'pegiat umkm akui infrastruktur era jokowi mudahkan distribusi hasil usaha rakyat\xc2\xa0\nhttps://t.co/ucmpwk6cef',b'pegiat umkm akui infrastruktur era jokowi mudahkan distribusi hasil usaha rakyat\xc2\xa0\nhttps://t.co/ucmpwk6cef', pegiat umkm akui infrastruktur era jokowi mudahkan distribusi hasil usaha rakyat ,"['', 'pegiat', 'umkm', 'akui', 'infrastruktur', 'era', 'jokowi', 'mudahkan', 'distribusi', 'hasil', 'usaha', 'rakyat', '']", pegiat umkm akui infrastruktur era jokowi mudahkan distribusi hasil usaha rakyat 
10/23/2022 9:53,Twitter for Android,jogja,1.58412e+18,Edu,in,1,0,2630,95383,3583,"b'@josiewirakusuma @desri24428503 @usuludin321 jokowi tetap presiden, yg berikutnya cm penglanjut program pembangunan nasional di indonesia.\ntak ada ganti presiden cm dilanjutkan oleh pejabat berikutnya.\n#2024lanjutkanprogramjkw'","b'   jokowi tetap presiden, yg berikutnya cm penglanjut program pembangunan nasional di indonesia.\ntak ada ganti presiden cm dilanjutkan oleh pejabat berikutnya.\n#2024lanjutkanprogramjkw'", jokowi tetap presiden berikutnya penglanjut program pembangunan nasional indonesia ntak ada ganti presiden dilanjutkan oleh pejabat berikutnya lanjutkanprogramjkw ,"['', 'jokowi', 'tetap', 'presiden', 'berikutnya', 'penglanjut', 'program', 'pembangunan', 'nasional', 'indonesia', 'ntak', 'ada', 'ganti', 'presiden', 'dilanjutkan', 'oleh', 'pejabat', 'berikutnya', 'lanjutkanprogramjkw', '']", jokowi presiden penglanjut program pembangunan nasional indonesia ntak ganti presiden dilanjutkan pejabat lanjutkanprogramjkw 
10/23/2022 9:53,Twitter for Android,"Kota Medan, Sumatera Utara",1.58412e+18,tomsancong,in,0,0,33,1591,133,"b'@dhar3m @paskaliso @sahabatsaber halaahh paling juga pemburu blt ini yang ngomong , makanya bertuhan sama jokowi'","b'   halaahh paling juga pemburu blt ini yang ngomong , makanya bertuhan sama jokowi'", halaahh paling juga pemburu blt ini yang ngomong makanya bertuhan sama jokowi ,"['', 'halaahh', 'paling', 'juga', 'pemburu', 'blt', 'ini', 'yang', 'ngomong', 'makanya', 'bertuhan', 'sama', 'jokowi', '']", halaahh pemburu blt ngomong bertuhan jokowi 
10/23/2022 9:53,Twitter for iPad,,1.58412e+18,Gunardy Rahman,in,0,0,57,71,109,"b'hasilnya, prabowo-erick tetap paling banyak dipilih dengan elektabilitas 37,5% mending prabowo https://t.co/zlvsybfky2 dekade08'","b'hasilnya, prabowo-erick tetap paling banyak dipilih dengan elektabilitas 37,5% mending prabowo https://t.co/zlvsybfky2 dekade08'", hasilnya prabowo erick tetap paling banyak dipilih dengan elektabilitas mending prabowo dekade ,"['', 'hasilnya', 'prabowo', 'erick', 'tetap', 'paling', 'banyak', 'dipilih', 'dengan', 'elektabilitas', 'mending', 'prabowo', 'dekade', '']", hasilnya prabowo erick dipilih elektabilitas mending prabowo dekade 
10/23/2022 9:53,Twitter for Android,,1.58412e+18,Titafr,in,0,0,5,112,8,b'@rooneykemur jokowi mempercepat distribusi blt bbm https://t.co/sxkqmlv2vn',b' jokowi mempercepat distribusi blt bbm https://t.co/sxkqmlv2vn', jokowi mempercepat distribusi blt bbm ,"['', 'jokowi', 'mempercepat', 'distribusi', 'blt', 'bbm', '']", jokowi mempercepat distribusi blt bbm 
10/23/2022 9:53,Twitter for Mac,,1.58412e+18,Anthony Situmeang,in,0,0,67,81,144,"b'ips menanyakan kepada responden jika pilpres diikuti tiga pasangan. ternyata, sebanyak 37,5% mengaku akan memilih prabowo-erick mending prabowo https://t.co/nrdao6ffwx dekade08'","b'ips menanyakan kepada responden jika pilpres diikuti tiga pasangan. ternyata, sebanyak 37,5% mengaku akan memilih prabowo-erick mending prabowo https://t.co/nrdao6ffwx dekade08'", ips menanyakan kepada responden jika pilpres diikuti tiga pasangan ternyata sebanyak mengaku akan memilih prabowo erick mending prabowo dekade ,"['', 'ips', 'menanyakan', 'kepada', 'responden', 'jika', 'pilpres', 'diikuti', 'tiga', 'pasangan', 'ternyata', 'sebanyak', 'mengaku', 'akan', 'memilih', 'prabowo', 'erick', 'mending', 'prabowo', 'dekade', '']", ips responden pilpres diikuti pasangan mengaku memilih prabowo erick mending prabowo dekade 
10/23/2022 9:53,Twitter for Android,,1.58412e+18,Muslim_AntiBangsatBangsa,in,0,0,1124,13743,1160,b'@abdulazizlatte @warganet1969 @jokowi sebagai petugas partai https://t.co/b9glwkl5sz',b'   sebagai petugas partai https://t.co/b9glwkl5sz', sebagai petugas partai ,"['', 'sebagai', 'petugas', 'partai', '']", petugas partai 
10/23/2022 9:53,Twitter for Android,,1.58412e+18,Egi aNdRa MunThE,in,0,0,65,452,414,"b'@sudjhon @andisinulingga @jokowi sebagai ketua umum partai, y hak dia la mw dukung siapa..\xf0\x9f\x98\x82\xf0\x9f\x98\x82,,yg lucunya anda malah bahas etika,tanya tuh ketua umum nya pak presiden yg terhormat, dmn etika-nya pada pilpres 2014 lalu tentang perjanjian batu tulis..\xf0\x9f\x98\x82\xf0\x9f\x98\x82'","b'   sebagai ketua umum partai, y hak dia la mw dukung siapa..\xf0\x9f\x98\x82\xf0\x9f\x98\x82,,yg lucunya anda malah bahas etika,tanya tuh ketua umum nya pak presiden yg terhormat, dmn etika-nya pada pilpres 2014 lalu tentang perjanjian batu tulis..\xf0\x9f\x98\x82\xf0\x9f\x98\x82'", sebagai ketua umum partai hak dia dukung siapa lucunya anda malah bahas etika tanya tuh ketua umum nya pak presiden terhormat dmn etika nya pada pilpres lalu tentang perjanjian batu tulis ,"['', 'sebagai', 'ketua', 'umum', 'partai', 'hak', 'dia', 'dukung', 'siapa', 'lucunya', 'anda', 'malah', 'bahas', 'etika', 'tanya', 'tuh', 'ketua', 'umum', 'nya', 'pak', 'presiden', 'terhormat', 'dmn', 'etika', 'nya', 'pada', 'pilpres', 'lalu', 'tentang', 'perjanjian', 'batu', 'tulis', '']", ketua partai hak dukung lucunya bahas etika tuh ketua nya presiden terhormat dmn etika nya pilpres perjanjian batu tulis 
10/23/2022 9:53,Twitter for Android,Indonesia,1.58412e+18,AntonKurniawan001,in,1,0,885,8749,1966,b'@bambang20020901 @mrpitulo @ermi_purba @thrashmetal16 @johnvirgovj @agung_milala @hudabdullah10 @el_banasari @srikandiindo1 @setyoprihandono @najatom26 @dnayza1212 @albertsantoso7 @ronaldua1 @agusria74905035 @arismustamin2 @jenong26297101 @boeditomo19 @zrsaja @bukan_thanos__ @supri_prp @tengkuzainalar1 @jembatanmerah11 @bluesvoja8503 @hunterjagar3 @1ndonesiaku_ @abd_hrp @abenk12356649 @ales21070844 @alexblck @ardye_ms @arifsudiharto @asuhan1nfinite @benajalo1 @dimaselagie @doel_riyadh @eyang1955 @rustaman_uus @sa16987601san @sannyindra @sastrorejo @zupersoeprie @abahada93465109 @alsangkily @bettahalfmoon09 @bukitalami @jokowi mana \nsuara mu \n@mrpitulo',b'                                               mana \nsuara mu \n', mana nsuara ,"['', 'mana', 'nsuara', '']", nsuara 
10/23/2022 9:53,Twitter for Android,,1.58412e+18,Relawan ANIES_Official,in,0,0,320,315,146,"b'maaf mau tanya, memang pak @jokowi sudah jadi dewan pembina @partaigolkar ya?\n@airlangga_hrt https://t.co/w7hhgxeus8'","b'maaf mau tanya, memang pak  sudah jadi dewan pembina  ya?\n https://t.co/w7hhgxeus8'", maaf mau tanya memang pak sudah jadi dewan pembina ,"['', 'maaf', 'mau', 'tanya', 'memang', 'pak', 'sudah', 'jadi', 'dewan', 'pembina', '']", maaf dewan pembina 
10/23/2022 9:52,Twitter for Mac,,1.58412e+18,Rahardian Dewandi,in,0,0,59,71,148,b'pasangan prabowo-erick menumbangkan pasangan yang sudah tenar secara popularitas. mending prabowo https://t.co/sc4lcbx4bh dekade08',b'pasangan prabowo-erick menumbangkan pasangan yang sudah tenar secara popularitas. mending prabowo https://t.co/sc4lcbx4bh dekade08', pasangan prabowo erick menumbangkan pasangan yang sudah tenar secara popularitas mending prabowo dekade ,"['', 'pasangan', 'prabowo', 'erick', 'menumbangkan', 'pasangan', 'yang', 'sudah', 'tenar', 'secara', 'popularitas', 'mending', 'prabowo', 'dekade', '']", pasangan prabowo erick menumbangkan pasangan tenar popularitas mending prabowo dekade 
10/23/2022 9:52,Twitter for Android,,1.58412e+18,E.S.H,in,0,0,22,640,382,"b'@husinshihab @m45broo_ @jokowi izin tanya bang, legal standing itu apa ya?'","b'   izin tanya bang, legal standing itu apa ya?'", izin tanya bang legal standing itu apa ,"['', 'izin', 'tanya', 'bang', 'legal', 'standing', 'itu', 'apa', '']", izin bang legal standing 
10/23/2022 9:52,TweetDeck,Aceh,1.58412e+18,Serambi Indonesia,in,0,0,104032,302583,940,"b'#jokowi #hutgolkar #capres2024 \n\n""jangan sembarangan menentukan calon pilot dan kopilot yang akan dipilih oleh rakyat. juga jangan sembarangan memilih calon presiden dan wakil presiden,"" kata jokowi\n\nhttps://t.co/rjd8ma7inj.'","b'#jokowi #hutgolkar #capres2024 \n\n""jangan sembarangan menentukan calon pilot dan kopilot yang akan dipilih oleh rakyat. juga jangan sembarangan memilih calon presiden dan wakil presiden,"" kata jokowi\n\nhttps://t.co/rjd8ma7inj.'", jokowi hutgolkar capres jangan sembarangan menentukan calon pilot dan kopilot yang akan dipilih oleh rakyat juga jangan sembarangan memilih calon presiden dan wakil presiden kata jokowi ,"['', 'jokowi', 'hutgolkar', 'capres', 'jangan', 'sembarangan', 'menentukan', 'calon', 'pilot', 'dan', 'kopilot', 'yang', 'akan', 'dipilih', 'oleh', 'rakyat', 'juga', 'jangan', 'sembarangan', 'memilih', 'calon', 'presiden', 'dan', 'wakil', 'presiden', 'kata', 'jokowi', '']", jokowi hutgolkar capres sembarangan menentukan calon pilot kopilot dipilih rakyat sembarangan memilih calon presiden wakil presiden jokowi 
10/23/2022 9:52,Twitter for Mac,Jakarta,1.58412e+18,Seno Purnama,in,0,0,65,74,146,"b'terkait elektoral, pasangan prabowo-erick selalu menempati posisi teratas elektabilitas. mending prabowo https://t.co/1ywjamdsyv dekade08'","b'terkait elektoral, pasangan prabowo-erick selalu menempati posisi teratas elektabilitas. mending prabowo https://t.co/1ywjamdsyv dekade08'", terkait elektoral pasangan prabowo erick selalu menempati posisi teratas elektabilitas mending prabowo dekade ,"['', 'terkait', 'elektoral', 'pasangan', 'prabowo', 'erick', 'selalu', 'menempati', 'posisi', 'teratas', 'elektabilitas', 'mending', 'prabowo', 'dekade', '']", terkait elektoral pasangan prabowo erick menempati posisi teratas elektabilitas mending prabowo dekade 
10/23/2022 9:52,Twitter for Android,"Kota Medan, Sumatera Utara",1.58412e+18,tomsancong,in,0,0,33,1591,133,"b'@polosutrisno @paskaliso @sahabatsaber kerja keraspun kau kalo angkat semen rutinitasmu tetap aja kau menderita , apa udah sukses kau dibuat jokowi ? pernah dengar kau gaji dokter 75 ribu kerja per 8 jam ? pernah dengar kau insentif dokter gak dikeluarkan ?'","b'   kerja keraspun kau kalo angkat semen rutinitasmu tetap aja kau menderita , apa udah sukses kau dibuat jokowi ? pernah dengar kau gaji dokter 75 ribu kerja per 8 jam ? pernah dengar kau insentif dokter gak dikeluarkan ?'", kerja keraspun kau kalo angkat semen rutinitasmu tetap aja kau menderita apa udah sukses kau dibuat jokowi pernah dengar kau gaji dokter ribu kerja per jam pernah dengar kau insentif dokter gak dikeluarkan ,"['', 'kerja', 'keraspun', 'kau', 'kalo', 'angkat', 'semen', 'rutinitasmu', 'tetap', 'aja', 'kau', 'menderita', 'apa', 'udah', 'sukses', 'kau', 'dibuat', 'jokowi', 'pernah', 'dengar', 'kau', 'gaji', 'dokter', 'ribu', 'kerja', 'per', 'jam', 'pernah', 'dengar', 'kau', 'insentif', 'dokter', 'gak', 'dikeluarkan', '']", kerja keraspun kau kalo angkat semen rutinitasmu aja kau menderita udah sukses kau jokowi dengar kau gaji dokter ribu kerja jam dengar kau insentif dokter gak dikeluarkan 
10/23/2022 9:52,Twitter for Android,,1.58412e+18,ABAH JUNED86,in,0,0,116,9330,89,b'@setkabgoid @jokowi presiden mirip sales jualan cancut',b'  presiden mirip sales jualan cancut', presiden mirip sales jualan cancut ,"['', 'presiden', 'mirip', 'sales', 'jualan', 'cancut', '']", presiden sales jualan cancut 
10/23/2022 9:52,Twitter for Android,"Bekasi Selatan, Indonesia",1.58412e+18,Virdi,in,0,0,11,1694,25,b'@husinshihab @basuki_btp @jokowi maha karya mereka.. https://t.co/jcryq95ykw',b'   maha karya mereka.. https://t.co/jcryq95ykw', maha karya mereka ,"['', 'maha', 'karya', 'mereka', '']", maha karya 
